MAARS_1_012_03	MAARS_1_029_03	MAARS_1_031_03	MAARS_1_033_03	MAARS_1_035_03	MAARS_1_036_03	MAARS_1_038_03	MAARS_1_040_03	MAARS_1_042_03	MAARS_1_043_03	MAARS_1_048_03	MAARS_1_053_03	MAARS_1_056_03	MAARS_1_059_03	MAARS_1_060_03	MAARS_1_063_03	MAARS_1_065_03	MAARS_1_069_03	MAARS_1_070_03	MAARS_1_073_03
CST2	3.85770956675495	4.2169343644606	4.50935358523165	4.88980722817913	4.20126486048137	5.15228877374853	4.20054862874137	4.74077497493247	4.16085152520062	4.27745667777526	5.2761579365083	3.95752670342913	4.72565846604865	4.65838594288522	3.81286172326326	4.57335905557298	4.22436058382999	4.31892153459	4.44977678381888	4.13339718912386
EMX2	6.70117629215249	7.08575365449709	6.81859353092792	6.70763805839288	6.62016319244321	6.7039084735641	6.56852420699051	6.30287826992005	6.53403362632592	6.49927061002537	6.62383629388917	6.87937252129282	6.35178617883478	6.38247787840588	7.0076696441149	6.66767630738781	6.25904988494046	6.25247126375828	6.7910911827675	6.06069775530461
CST1	1.70436434530317	1.91327804727601	1.84919333955827	2.29872256700438	1.96591408419312	2.01280953181198	2.03682275528762	1.87420686893882	1.75411499570222	2.1613693365107	2.05417291085819	1.71008951590214	1.96506143230261	2.05396120094123	1.57093084656101	1.83768223424251	1.62836666327732	1.75456601897726	1.91285089140874	1.83490733616128
SP7	3.59826263444721	3.49920209012485	3.34266551130735	3.71844574894571	3.68824667322488	3.35502886911914	3.36879072006161	3.51803614361192	3.62830287173478	3.52469261312399	3.64685802805549	3.71318032072487	3.43458192955178	3.4057769952382	3.39841943032342	3.45927216051791	3.90165974476467	3.6740209214892	3.71493425674026	3.53616798584812
TCAF2	6.31009716162946	6.81248579848366	6.39334482025046	6.2981542810044	6.67573550747295	5.92089740158967	5.86737799216767	6.16385968673407	6.10848666288654	6.24599984403754	6.29371594053172	6.68667800774942	6.53835869414408	5.91170505192573	5.66191886834423	5.96015947652343	5.769150945826	6.10107408013771	6.13860185004095	6.37639167699889
SEMA3E	4.71224607099169	4.49438203897823	5.30321768066528	4.94394929395624	4.93124128892401	5.37720137941822	4.99783099600204	4.08082062777426	4.88439856104006	4.64299176414077	4.82495142773345	4.78552016414327	5.29121324141886	5.76085722348018	6.24975600202666	4.60773162549677	5.00417916432848	5.10661519412349	5.24748691545163	4.42021220507899
LRRN2	4.04613374325368	3.91052742855023	3.62667611554723	4.01212289858156	3.94916753188937	3.88084695151282	4.00853788408486	3.7730359525893	3.92556074983279	4.16546174539036	4.38094204188506	3.80709175866467	3.96636922119475	3.87801865360759	4.20854743038827	3.88433234913989	3.77182613661649	4.10049022935511	3.83306709678527	3.848344717965
SLC30A1	8.83663849472442	8.37651090228733	8.80619071586531	8.50743924573086	8.53586593229231	8.40692028481595	8.54018077426158	8.55740719687634	8.62906778858016	8.5830989218534	8.95557215949289	8.26092265177188	8.64695373603012	8.83501160072969	8.61647967883377	8.54599433744497	8.54720745847464	8.87728594639521	8.60596945485277	8.66284613084463
DCLK2	3.83108746762577	4.41524434988609	4.02039096814966	4.13140900977804	3.73136121963949	4.31389829776696	3.96953426941606	3.70738397494234	4.03899321923727	4.32089319728205	3.83290572471095	4.70891196859525	4.47488419887493	4.25231278937489	4.30500250577386	4.44582098752876	4.341273854269	4.44032411274874	3.98245067040734	4.21077420967702
ZNF804A	2.29286027440945	2.60432157557638	2.49372452841564	2.25509949448955	2.35088274141427	2.31776902273181	2.11336068966023	2.48141202931022	2.26192868171323	2.36314087425999	2.92211771365961	2.29959088219292	2.62675113630596	2.5605674422193	2.45829500990204	2.41680613476161	2.28929737756601	2.53919422914821	2.62659847256453	2.40203803255861
GPRC5C	6.96116579446832	6.50960208691044	6.64106037433144	6.98793259870416	6.65513837949132	6.58654386822673	6.3051375146922	6.53023196064574	6.7920288398807	6.46279794469374	7.16083586155348	6.9372446894038	6.8639313280608	6.70272438746735	7.00485768991022	6.92978054683585	6.45138408798428	6.52454705156131	6.40565556377324	6.69821413291505
TMEM182	3.71709842048195	4.03589234230423	4.37859323823437	4.07745103205162	3.69571176689433	3.89002537365455	4.00045076066908	3.31631595948829	4.0332957701871	3.88587396100896	4.15903768268041	4.04943240255391	3.79385183115045	4.06204069963868	3.99838601423461	4.25785220092951	4.09894304442653	4.09173155426482	3.94702244436872	3.96675292294211
VSTM2A	3.73649842198728	2.5008844558583	2.87253291668898	4.10710033089106	3.02900534699971	2.66341309105963	2.9725602701443	2.87837173473369	3.14421333156705	2.78103341540482	2.82092321049472	2.70487809214409	3.06472691524147	3.11939677341262	2.84133359998478	2.79295649215235	3.03371616105511	3.3645907389266	3.22423529598438	4.20112745949008
KRT8	3.82394593888204	3.85222664928859	3.65225836608976	3.71894249798129	3.4646257196817	4.01838288337599	3.8241512052346	3.67229385982563	3.25541157000737	3.50966928723087	4.11921518991926	4.22526368041591	3.64085172747059	3.43977102550806	4.16464108827958	3.59328962433921	3.93935287919148	3.68878911558457	3.42706317550872	3.75954523209138
KRT78	7.67134763876135	7.74812029560538	7.39371689285783	7.02217273879787	8.03150682148459	7.82327483845565	7.88708228211785	8.31303041552236	7.88915588726667	7.62747193267716	7.85685316906303	7.22068680310081	8.20806469684489	6.83639484248336	7.05598237503718	7.10010941604824	7.47296245414833	6.32208367733996	7.54360979087035	7.84059408209338
ADORA2B	6.50062790780024	7.22392664924151	6.76743456907513	7.03316335553168	6.89240601198045	6.55160788648695	7.22893052078079	6.26480490388139	7.01283615266652	6.83534171762963	7.14244641726329	6.76762529679163	6.72177619268502	6.4871530152008	6.56600506922582	6.62488466978349	6.15199738391169	6.67391486246208	6.50197901570318	6.95799540225211
SDR9C7	7.59117429864633	7.60715527375674	7.47887540771942	7.64788156893423	7.48344403673753	7.57431455133868	7.8696162059027	7.78618983648576	7.79229548912826	7.37789766297285	7.74898930758746	7.57742476043275	7.8677771991101	7.38609364039058	6.96716791786348	7.55416752295776	7.6608424415577	7.57550940490272	6.94547035108996	7.70386334837881
MGMT	5.40057836999296	5.73883255177093	5.73008619229961	5.70104307667347	5.38372442828696	5.44815316771114	5.46100842891809	5.41183841195185	5.35495276338611	5.42145057894362	5.72539835556816	5.32710931966453	5.56818158456592	5.40952319498007	5.2617121881573	5.46728658260348	5.50235547640795	5.60065784551153	5.37284407425244	5.56686553219639
METTL7B	3.86591617893066	3.86644050854476	3.33867397800792	3.81659659503414	4.88006621726037	3.47613426154898	3.52187424900842	4.20651411680608	3.58382937873801	4.20073675968001	4.23520002681845	4.13444457233475	3.6354204881804	4.00977860851944	3.73570351500686	3.50718267654952	3.92607383165138	4.26712468412111	5.07354368387833	3.71925333642434
KRT86	4.27237810761459	4.34523946731118	6.41162767016982	3.89650514642901	4.20392210211039	4.46545899400932	4.15422348451093	4.25210798239063	4.40811728120984	3.97682545492545	5.07746049008521	3.88466007809434	4.86298056930834	8.47620797582915	4.4048841702509	4.00714976242289	8.17332868229836	8.33613201615592	4.05101237569649	4.29571998306351
HARS	5.65519466090302	5.83783239794508	5.62942891596252	5.63277920987319	5.49226670502897	5.82385365274663	5.59541998667081	5.60270939004239	5.39227471366395	5.47543639390672	5.77876172802114	5.67198287781742	5.73812024082841	5.5259461139807	5.49762987425542	5.89872077602284	5.53530775888155	5.4978792657694	5.58014642498607	5.63645506596778
NFXL1	6.68712580188177	6.49299293860397	7.12490053502466	6.66508905887271	6.70614814790315	6.76985370150752	6.50500820891167	6.51691500673266	6.41207612076979	6.83337178174165	6.44650872061412	6.64546541423608	6.88793474374684	6.69096610316256	6.48046615752757	6.5051566020999	6.65048982858538	6.59617377718413	6.69267156946355	6.75036197736835
KRT75	4.06508810647515	3.84524861489751	6.64775519555741	3.87225437432362	5.88904300324193	5.48626665119257	4.07298142447768	4.03766332874641	4.8447950308734	6.38226201963385	4.00075312596429	3.31345054979335	5.76047081890222	7.57581548601328	5.22696390350344	3.28525111172279	7.48671549393444	8.20523254106222	5.41354759369199	5.17396841175025
DENND5B	5.5729673502998	5.64303292326405	6.10768130108704	6.14490730075053	6.00400737112167	5.80144107972535	5.82008697526263	5.60986837080273	5.89429630742885	5.70510069795131	5.69815911742596	5.82392994593424	5.94733089971867	5.71794120796853	6.28099841922596	5.66403631840504	5.72512087296932	5.96341555713125	5.91881277285138	5.92044982252785
CD14	6.15782854372888	6.709649687776	6.93779768100598	6.3715173824557	6.6694794562958	6.66813539746245	6.72939360040698	6.13422089100984	6.30087862065157	6.02068080359689	5.65441015955432	6.50525647125706	6.48800963046778	6.62332536357	7.65612659945613	7.21467972373535	6.72877703493223	6.41524630348159	6.75907013861953	6.23730684522564
DNAJC18	4.6391757667813	4.71059252976555	4.67397533320775	4.91402731166646	5.06082540688224	5.03901480604068	4.62448334510815	4.70637301456562	4.65846283049893	4.81974436656855	4.72080935230337	4.97216352387591	4.62394172286324	5.22797230467732	5.14688110880308	5.15519701139945	5.12404406115187	5.32090633045418	5.08439205241065	4.51429443079605
KRT6C	2.4302889803657	2.7569141476142	2.72538465382181	2.11648543477813	2.70111437327705	2.02713263360154	2.76651616542805	2.61905334067775	2.27785015464105	3.65040062958608	2.65618677386048	2.45663424278641	2.46433973663073	4.39946556748576	2.03234310135342	2.32187351813967	2.75045056565503	3.06323101471488	2.60261102844456	2.80129524903895
C14orf169	6.85026362196719	7.25293812532844	6.99834999243766	7.35226764285276	6.89876706587569	6.86464820145423	7.11413561098262	6.92954782086897	6.87885459115512	6.86508261045227	7.20490180841916	7.35103002278016	7.00312553171637	6.81502795177548	7.14481490622345	7.113647283241	6.97963259480646	7.00514417928238	6.97499553690339	7.19762242501883
SPATA24	3.83028539665801	4.08182890629407	4.15589949193826	3.95196813552295	3.5913573642715	3.81529677000267	4.19406710839711	4.1049624551396	3.70087333195191	4.00653650312443	3.7993472368308	3.98108113531024	4.39931189341139	4.17581630150661	3.89179284792507	4.12908799140973	3.96326960753038	4.42300321481259	3.77464182486826	4.22882237734855
RALGAPB	8.59674648478995	8.66703687155156	8.61705000147392	8.40819384502987	8.52089089541102	8.52976529438686	8.73792625533249	8.64615958707543	8.69179857290169	8.5664406295069	8.46536604885693	8.65358442553796	8.65895252000775	8.52035536848947	8.32280556741582	8.58063620293125	8.47150882086394	8.5595382481135	8.48980909572423	8.59646962103657
PYM1	6.71015168691111	6.99363448064029	6.42611548900196	6.87687196920839	6.4865800701069	6.70671619734085	6.92504626163668	6.75420225204162	6.6233605852537	6.80927874783566	6.76691296409931	6.54505456916566	6.63592617968949	6.49646542932508	6.66082925716955	6.69786434767976	6.59199635122423	6.79746394830429	6.63581921990797	7.03199476109356
MZB1	4.05955635995177	4.19575780750423	4.06657874336142	4.13698708227511	4.33921217762468	3.86781547541443	3.68129092923411	4.03971838712311	3.81221781544419	4.38953949419361	4.5779684161619	3.82628869703481	4.36874692234233	4.01773354138216	4.32818235126295	4.3297607619669	4.14010889897695	4.34023744527546	3.94325316242776	4.11412655213617
KRT4	3.5331058517459	2.77725553465833	2.92154172477654	3.61668834536914	3.61478447948308	2.83403927593427	2.95739834922243	3.71140632379182	2.844474149691	3.54595628755819	3.00836274107945	2.93853828565711	3.08864373240773	3.12540319845678	3.41679914854962	2.85865322464643	3.11031174830375	3.42553237441334	3.75521182861246	3.13375363447054
SLC23A1	5.47995498059189	5.48834931485868	5.63068927498806	6.08216137394183	5.61459559427824	5.24206559376363	5.4196953285763	5.2526765328617	5.49488371767491	5.60092531278388	5.69067835840846	5.07023998379376	5.38314528125908	5.61586480226859	5.08936337904053	5.3225722555782	5.66309296920916	5.43074500063408	5.53453087902471	5.59883761784624
KRT74	4.09807623463744	3.69764273940233	7.13643673714328	3.59141869325701	4.47771912863043	4.98786236632366	4.853222618789	4.60013895935211	4.03962233819413	4.73241597601554	4.23981775596855	4.45009326173107	5.29297655832549	7.0044972290538	4.63074241220204	4.04277391831621	6.17554812639937	8.62851179467195	4.05106513338603	5.33262608656814
NPAS2	7.15147832837845	7.02741276803909	6.63564113739837	6.388671150715	6.50659819401915	6.78131121876346	6.79282363347214	7.15408556819557	6.71644556941457	6.87061100399597	7.01207704292969	7.03030338233502	7.01542345842347	6.92323304213743	7.08676597499009	6.71724683687382	6.4377361340503	6.86002865584129	6.60371518752999	7.01386544432976
KRT72	5.82685388483928	5.47511857745453	5.27957601844812	3.70328726070917	4.21193946303033	4.05210416332937	4.76305957348918	3.99397245582606	5.67559491545572	4.52619707571853	4.48189389178494	4.50440154249973	6.29772686819351	6.55470336764704	3.52854858739198	4.38004606734064	6.47631489255223	6.94260967405619	4.30946803109635	3.64584966838752
KISS1	3.97426016723502	3.52147671930993	3.7948371612444	3.78387505673888	3.89589079962748	3.70769688206749	3.54868693533492	3.92410734004455	4.03413841622106	3.6169999976165	4.02636859781227	3.87810652697378	3.87900549781762	3.69300291397501	3.5864005489549	3.90629355450093	3.79474819920998	3.42927884411934	3.90135073002256	3.65074744612885
LONRF2	4.29621684967354	4.04081685155479	4.64752430059076	4.99370037526014	4.81946924133977	5.16602503402619	4.5312929116093	4.79306049608186	5.01109014317379	4.80581969353746	4.48282235822214	5.10651716668844	5.04450706982872	5.08612802801727	4.7852424143412	4.452607776352	4.75935552020501	5.17880833956936	5.30750342505165	5.10242810525969
NUDT9	5.90588245149683	6.26103482342197	6.33173726436998	5.78135121684695	5.83764078229485	6.1217075358018	5.93083264910121	6.29791426476685	5.95218412901517	6.18226825043457	6.06756219275259	6.20270658912652	6.03113394427666	5.91321287731757	5.87820683410774	6.23987115936159	6.26603383282009	5.8438684359844	5.90331139859369	5.86710186239914
HSD17B13	5.04876435974791	5.97618119470031	6.00079349449759	5.77296308008577	5.24931317493997	7.24203719586377	6.19105750977433	3.64661514003664	4.81768806138453	4.64105064236597	4.11091989542781	5.97025796208845	5.08749836556682	5.72258154744054	5.04664216747712	6.35451950549128	5.57205894742606	5.58111971289265	6.43566994246416	6.0705042136636
PA2G4	5.4254745849001	5.69500981661317	4.76298120936533	5.44423646692551	5.24363665625687	4.91649750443481	5.57100600916675	5.89422776231812	5.00093837047521	5.93555716195828	4.72831467498969	5.080954107268	5.51159247567254	4.96902044736549	4.5759976516774	5.71640437962794	5.22843990088923	5.11365824858946	5.15886185329942	4.76730729404487
COX7B2	2.10361188482802	2.12583467625145	2.0458613460646	2.19109898033501	2.09151081153005	2.10356513028835	2.03568819853691	1.93427492261458	2.2844693980966	1.92458046559536	2.04208485673525	2.11402017310811	2.02216084121476	2.2185947066637	1.89272535297919	1.90245605670719	2.01938332577205	2.01918362236702	1.8434740489633	2.08126314258979
ELOVL6	6.34813413459582	6.65114444458064	6.68644213091652	6.28440826842976	6.66663257773441	6.39932407929134	6.44595259359599	6.69128183418275	6.73411933604216	6.51036292195385	6.64640833755027	6.61444010670864	6.70307921723245	6.61930305426095	6.13658678391214	6.47247841893128	6.60006472264842	6.81570820282623	6.54726321521599	6.46001588973746
KRT83	2.88168015796993	3.57331067438141	4.27813647950919	3.04264750226516	3.36939115537318	3.18094313832058	3.19099395694987	3.66886403764957	3.33828743652955	2.97287052565267	4.01849032667844	2.78503260689606	3.82845687474442	7.55875138791127	3.20032388764566	3.16250352546551	8.45983605754929	7.68749432409949	3.54241927669996	3.57691332112743
PFKFB3	7.77445859120604	7.79827666544559	7.74773886795127	8.01339210139402	8.1760160320518	7.59604179263468	7.81662938109745	7.78502941946033	7.69201773946568	7.67803128609562	7.49819278571832	7.78859626887944	7.77727198464103	7.86940001888805	7.75246391284495	7.87251501608496	8.32679786895672	8.09215776089455	8.14183412989946	7.63478557379619
TMC7	4.45507411254881	4.45941755584914	4.80993173784282	4.45952387769027	4.60555014937117	4.57085941460732	4.14548425880771	4.35120713982866	4.52160303692482	4.58593454691018	4.55604424688687	4.11387559677447	4.37407413740312	5.1769833098013	4.40229289835908	4.69222789185313	4.91778154641079	5.32825612286526	4.2563604964024	4.78352977979799
SERPINB9	4.15067687435178	4.48021679631897	4.43105800788858	3.73699952182901	4.53018630419049	4.46212499905235	4.58721482910702	3.54972811245618	4.09878792498636	4.00672748067854	4.02673981133867	4.12401308968665	4.01589338458938	5.02373466003198	4.32255005592666	4.21165036744584	3.9937235318471	5.76537466926747	4.33095984171819	4.17425593091769
SMAGP	7.76746944047227	7.51617994285198	7.6329729653837	7.59718661864055	7.59958916171739	7.64920011263034	7.47052207938075	7.66330663519523	7.73701621184935	7.54927073624943	7.46019509941655	7.44193560542708	7.56317912810353	7.72938259067355	7.45239533401022	7.4411227478972	7.39708842085428	7.62520077145632	7.30579450028793	7.42599575641561
IRX1	5.6553522882849	5.8379696664929	5.70139626854582	5.85523139890345	5.48610061730484	5.35324920771231	5.50303859248094	4.93875343644854	5.42316446729509	5.23312451102036	5.70451110734138	5.70580472850435	5.40891211759254	5.85071134320828	6.32663918959784	5.64797882917913	5.58108714092587	5.57075092344656	5.38642014493418	5.24948516323569
CDH2	3.52725893279947	3.38713826812012	3.26307959786626	3.88454812845208	3.61908023464138	3.64368592984982	3.65706104772199	3.86741152560687	3.63344562059787	3.66556296504511	3.44931692234211	3.46753196811098	3.79174291809061	3.53614469290142	3.78181846655383	2.99678604735314	3.23054789628261	3.50214380683111	3.47014267244419	3.28516280122136
IRX2	7.50133951017956	7.65509519670538	7.19724982584482	7.70452388889233	7.580269672004	7.34158183489678	7.41280101143164	7.54165849929725	7.54332076960728	7.66084655988869	7.39988619556199	7.34040834661071	7.28323862998329	7.65431559170522	7.59707677696906	7.48940131563727	7.35029313262358	7.33359117165991	7.36107849182887	7.57909029178564
EMB	8.81082177138732	8.42185061653895	8.5410976315742	8.70061273557294	8.65249200342291	8.80917741444326	8.59630539558339	8.48991291219577	8.51230801747138	8.66035115565866	8.58729042564357	8.24143605354496	8.75074720661045	8.41670794023912	8.35379564478902	8.55456536142189	8.53526119898651	8.72020506030968	8.34422918559722	8.66524284887089
SIX2	4.77832740164289	4.58400370992175	4.98237301572725	4.73460858397744	4.99978479176375	4.82519148256992	4.73349675832345	4.91692408926055	4.87369645420415	5.01180913681005	4.94727833284392	4.89262306388054	4.61259651120044	5.05506968383059	5.25376003362035	4.82260535110949	5.03378200938666	4.81010248716742	5.08454568720227	5.13734824905212
DLGAP1	3.63956503355842	3.51755439879109	3.84188355297568	3.58196856720954	3.31507645653489	3.49900987837554	3.96706020425057	3.81130392343599	3.73706844769763	3.64485968174723	3.7702019004832	3.47163083535901	3.35628639816007	4.08852545837694	3.30772711937108	3.78114686852056	3.48804315473262	3.85244731232244	3.33758015807714	3.87432071384372
STAT2	7.11467317345776	7.20074657065518	7.12278680628667	6.85269636657827	7.10312872809354	7.12314704289957	7.00114463191637	6.9677017572492	7.07280035472879	7.18735776449818	6.87653147935627	7.35812619322157	6.94864352596323	6.98586128926411	6.94539139872917	7.0279435340603	7.34239506834256	7.18650046541762	7.06553303481167	7.32059581610336
NUDCD2	5.62728872456759	5.63281358113546	5.73328832652335	5.97108206167563	5.69607170625671	5.49260074867386	5.491578872306	5.62072722441241	5.67133468537593	5.37329037820573	5.76367099281966	5.55657285340491	5.47758334555769	5.92018882823437	5.65054548229312	5.67933170639443	5.39294785883571	5.45074762579398	5.71685722051118	5.59596774404529
LINC00266-3	3.8366600498467	4.62777170424074	3.65253515730586	3.4107598241165	4.22635984412406	4.97186095508936	4.20668806977377	4.97566603770385	3.60829621892752	5.60796510191717	3.59770864057165	3.85164759530379	5.1801836685659	4.40970039078702	3.52932755344306	3.87836103952562	4.04734577416763	4.58429142067652	5.09741706860335	4.12621015190355
IRF2BP1	4.78199667484389	5.17345655605768	4.91977347287245	4.84981581175143	4.84429566551165	4.82734251012547	5.15609187652567	4.75516755549558	5.01878765599709	4.82355062377498	5.1574949234661	4.94790713325823	4.89075728788634	5.15077980585981	4.83995245484202	4.71078875113085	4.66397937919428	4.47874847054489	4.95755019041429	4.97215773092072
OR9K2	2.11239145473006	2.20284883826555	2.14225317419359	2.2810307944402	2.16389243633577	1.96402268779316	2.26861847029367	2.17481417809128	2.19496210378731	2.00638180343943	2.15815738459169	2.2972164320564	2.13175301671185	2.26304854983877	2.22294063715721	2.13094845119841	2.38104593502612	2.07754126160169	2.09623487436364	2.04609619065955
HSPA4	7.88708056208443	8.09991031438955	7.92044863769702	7.91854364988139	7.89931936612384	7.9889719486481	7.82794322616018	7.82627443358322	7.974423418582	7.77056379073013	7.80037786468938	7.94994750627596	8.06239775461241	8.06524226437146	7.93594241749473	7.84130841472746	7.67737758778016	8.16684613432708	7.74598523595298	7.93488094724943
FOXA3	4.23343856596703	4.18191521810311	4.71612966449147	4.56709118705172	4.10391575573182	4.80427806877813	3.8932358548977	4.2163316590668	4.25381165862074	4.06737746123161	4.32711249728734	4.20935912885712	4.59763514624196	3.88105382126837	4.17445034208088	4.12561152275645	4.08826853503287	4.03749844814764	4.14399418178055	4.47316006740006
FAM71B	3.28802701685108	2.84173797733263	3.64880182266624	2.9213280094408	3.37911466026789	3.30075740694973	3.12279980267862	3.29582611201708	3.23627218341787	3.07694690398516	3.32480840537492	2.9759226403426	3.43277468983908	3.18654512230515	3.22386174582843	3.07321356715957	3.46647746039955	3.49922975183285	3.20769867465158	3.14754630740075
SLC26A5	4.0541067146481	4.5479787443308	3.96323472917646	3.90794535566631	4.1086900975721	4.50271723592299	4.29036974623278	4.50420363263195	3.73896019396159	4.72711554802925	3.65716421583776	4.83075583730559	4.48832431964479	4.23360735745668	3.91865651718462	3.72662794259877	4.86325996410597	4.50897036502205	4.44168928361492	4.79859139214962
COMMD5	5.25688726893071	5.30753587084226	4.92755410767854	5.21935577037215	5.09134410890178	4.91207661935035	5.25912236345147	5.24720641087382	5.08017565033162	5.07977742410539	5.2805933022733	5.06369361251201	5.08992828337031	4.59235017284748	5.39174577891792	5.08524162850568	4.90898178295238	4.77892543387216	4.97519681749484	4.98519394573322
SGCD	5.75395367525086	5.74905733804917	5.87043286232606	5.43219573482657	5.60786057427283	5.70137247780558	5.52852160127221	5.29231230818574	5.73723000729374	5.78016994869589	5.54464053878621	5.43007863190285	5.50459163235585	5.50698750310012	6.23608730406793	6.27830963240364	5.64614102946194	5.58874337042884	5.42471973244446	5.43433311345964
GTSF1	2.55372937732335	2.58360905786478	2.64824497697874	2.90168560010929	2.68316272747547	2.68666197412112	2.44841893140954	2.50192443361623	2.81555434479072	2.45692702355329	2.85393185782155	2.70241028967139	4.2334492875504	2.48191859099541	2.85952315501684	2.54416409522702	2.23540036936609	2.50857015359187	2.51956707230065	2.70349244973542
DPY19L2P2	4.02718380434712	4.17527449274492	4.54498354130743	4.20518055334374	4.7288275879908	4.40114309394407	4.87223981068744	4.87758917484207	4.65362591526314	4.48948287614085	4.22594438540151	4.52409948543246	4.22127551721934	4.82598913071215	4.4840396086969	4.27883271684607	4.73559757149232	4.71056199486526	4.0922061033759	4.27559465931532
ZNF16	4.91791737223039	5.13039530642228	4.51783119906084	5.46418906379014	4.96120566210443	4.81257815755447	5.64768034870163	5.15344224645835	5.48176120437912	5.29375125856416	5.39122873353469	5.25241336572479	5.43566553247423	4.97498917326258	4.70092845362774	5.23842665769549	5.09115783645048	5.07463735590747	5.02190860828219	5.21022011190704
ARMC10	7.20014695791577	7.53873371257931	7.15710344328296	6.9815188504196	7.39926544065462	6.99316551901088	6.91068871386966	7.22799758304141	6.97727706006139	7.31582936213007	7.04441301210449	6.93328959056272	7.06725640496435	7.05206858622102	6.79957743633733	7.1699629796585	7.34503701951571	7.33426158979386	7.18969626469876	7.36505331501798
RNF34	6.43750304269244	6.62465940778358	6.38170920501356	6.36916260341196	6.52663124148417	6.36174992160623	6.50905579258287	6.51485323908138	6.3706572561015	6.50683849129416	6.31018046774277	6.41951516055629	6.76211006795559	6.56595143764686	6.56102711176711	6.57658432497757	6.60367047970023	6.37744021482783	6.47093748412484	6.52262771208196
ACYP2	5.8597404401362	5.93996885638694	5.97625419297458	6.06415483901029	5.73946669675911	6.0789720799893	5.90733594221823	5.99472689247891	5.97620076120151	6.04944670387751	5.98802097354814	5.75480316781049	6.06002481585144	5.81058094199354	5.7670572205142	5.95071137556843	5.79742928500598	6.11631060379137	5.7246778955799	5.88353169280549
TRABD	6.79502712146546	6.74028864856257	6.58838675141355	6.50903203660946	6.73675859762977	6.39796136670505	7.05382526220481	7.07521859169981	6.36035227852565	6.78497306659576	6.71135778652511	6.75787937029691	6.84846876149663	6.58568018189755	6.5761361813276	6.67755315444088	6.69999198737091	6.40200518741658	6.93444045092168	6.62835468752229
TMEM133	6.94522093444393	6.60355131292595	6.85787669256222	6.9800815519684	6.77421831449088	7.28415002162509	7.13215629736203	6.59877207428507	7.40789454884971	7.20255589678627	6.98754477379892	7.10546404323912	7.08296120888543	6.85783874086629	7.24664745640902	6.73457951176729	7.19157276743521	7.16488895421892	6.68898070075464	6.98026932832728
SOCS6	7.58085188319955	7.17902260990919	7.80845812542311	7.64366662980413	7.37268552340223	7.62642327789199	7.42781068873648	7.3995229368473	7.61527541638466	7.50171545390474	7.55599015584693	7.51870859440274	7.84334249153807	7.81468284254037	7.86249170996419	7.65129146452695	7.64802759134548	7.71063405782829	7.5116820304473	7.71592839959024
MURC	2.97083234304961	2.52039191761394	3.54230963582847	2.4637450361292	2.78454138495757	2.66216827324545	2.72420683281573	2.72595845714792	2.64956929584091	2.35653178643604	3.0746782893121	2.79626513127048	2.82336256036139	3.02600683590393	2.94799334873659	2.54710069222726	2.95531023015258	2.86619160032404	2.79753209160665	3.36960085401661
OR10A3	2.32841514291032	2.5050086099622	2.55225998216883	2.15795639239671	2.64813902566203	2.28802810434979	2.33684599913657	2.2667087350728	2.3657469129066	2.4041268869638	2.11744133009783	2.7983172343567	2.45809176667672	2.34452250999297	2.52371666497431	2.59763389567745	2.35421965705269	2.72252681552016	2.56822347447787	2.54922579339616
ZNF296	5.7541461644154	5.55643377785137	5.29033830000924	5.58923207809451	5.84588086742104	5.21320550457048	5.31501863564161	5.44497118949751	5.38461233749748	5.74278439676846	5.92940941533833	5.64117313512683	5.4346148886578	5.46239380313264	5.52071958301385	5.36684092814514	5.5661711641133	5.48078479272968	5.49023716734659	5.90116102497545
OR5E1P	3.955203051975	3.88224635362082	3.78305244510555	4.39169855521343	4.06634979743063	3.83543316218037	3.89190098864717	4.27889303493736	4.38368710206688	4.12314181977098	4.10421842001315	4.6457921245181	4.21959537363327	4.07975023436831	4.31117112046725	4.12790175566974	4.64525108277352	4.30395683695152	4.29505468091545	4.28744285827296
TTLL6	3.84940237868888	3.21110347977151	3.53714057787375	3.2516924484917	3.56931313428881	3.39911637294273	3.1169767954967	3.78192665116842	3.64247696068987	3.56413690041523	3.54578461889314	3.54599133970057	3.59370058779476	3.51104035725344	3.56835229710893	3.28722461419732	3.61419656444895	3.56511110228095	3.5179226578964	3.59819163683805
POLH	7.07593407631526	6.85183763409907	7.13580629990252	7.26427377015053	6.66737668368186	7.12669671001866	7.20127750862722	7.27907528155498	7.24084389445946	7.00485974089018	6.87308868999544	6.95549500971405	7.16317079558154	7.13405601920056	6.54145299260106	7.00506246544862	6.84602281955737	6.91065461922687	7.06469649366935	7.14160944049337
SYT9	2.89629515925887	3.03087454364257	2.73955250475018	2.95986359534272	2.73656601038995	2.71944141382727	3.19823766138332	2.54866823301094	2.65640424699089	2.76927582855094	2.99801639778094	2.81630271403153	2.82322549304323	2.51420840830347	2.51625398923821	2.48783249805417	2.38827559126604	2.45513256549544	2.70669131347967	2.6691737698902
KCNS3	4.82253171562767	4.70529885676258	4.82211399644921	4.73350736314296	4.78600303259401	4.90010276396015	4.78735344621045	4.76748760340002	5.07814243838828	4.58022907325115	5.06579240187872	4.92485322894125	4.60647554687062	5.01119980295623	5.12251758691461	4.80152738345146	4.81699853429752	5.00197225180389	4.6488299548926	4.71959324712802
