MAARS_1_003_03	MAARS_1_008_03	MAARS_1_016_03	MAARS_1_017_03	MAARS_1_044_03	MAARS_1_045_03	MAARS_1_057_03	MAARS_1_075_03	MAARS_1_082_03	MAARS_1_083_03	MAARS_1_085_03	MAARS_1_088_03	MAARS_1_090_03	MAARS_1_093_03	MAARS_1_097_03	MAARS_1_098_03	MAARS_1_100_03	MAARS_1_101_03	MAARS_1_102_03	MAARS_1_103_03
DNM3	4.97926218254623	5.29284605234553	4.94722384156215	4.73357393812668	4.6232484678578	4.58256950362475	4.9771456572614	4.88338393718274	4.96558424978751	5.05640268264545	4.91450507744943	4.67345721473318	5.00579974801452	4.72533761714643	4.83873237673134	5.02630665994782	4.67547912242604	4.85117793775209	4.60717513454259	4.96435040535122
ZNF121	8.83314974558524	8.95657912741664	8.84688375236683	9.44665926209752	8.9347924398318	9.1840245885171	8.89311698072045	8.96339399747303	9.08489685546223	9.0347181686603	9.07785887589804	9.05806421208719	8.74056544538571	8.83324226516962	8.6654248632544	8.97928869771587	8.84798128543018	8.88786116445072	8.91878421119971	8.8050177984266
MPZL1	7.0881778803446	7.1923675804764	7.38991580379969	7.19379474418785	7.26684438263197	7.48829340439437	6.59685310557281	7.29377373635887	7.35284013503948	7.35362501560454	7.12441197642021	7.50739227574229	7.37100673525489	7.29866075607709	7.04426228141139	7.0493879669209	7.26573935290207	7.35851303184844	7.38278909034315	7.58521632582968
VPS13A	7.74087830778911	7.92166367376662	7.39269339208018	7.83866357139221	7.91594587696633	7.64826862165175	8.24798249367868	7.69130402577142	7.55533920583655	7.42887540277859	7.70136434187952	7.92748477084794	7.48077936612644	7.67665835976738	7.78268890262266	7.71203229322562	7.80341943045762	7.60256292464468	7.58088512157098	7.5504207442622
MBP	5.90495120598129	6.11199233774897	5.98524789291542	5.70762319979355	6.23193976988079	5.9934402370507	6.04005403153629	5.9982975732244	6.07278816260614	5.91053224400807	5.92992520160296	5.80768126231642	5.94012447305461	5.95985722864901	5.8981909356146	6.19042797491395	5.92439518998033	5.88242893912697	5.84200553571355	5.86274084734295
AKAP17A	6.56254268553749	6.63771650775168	6.49024156492895	6.90162305733203	6.83090799075563	6.73881740586449	6.51846567124972	6.59610299869673	6.28713018533128	6.42275022334835	6.45218352324705	6.88680600993344	6.71391534556639	6.51211777021032	6.67906546832897	6.63454709354987	6.6878097854556	6.71195220471334	6.39097262285673	6.58148962151329
ELOVL2	3.51531884552056	3.26805542597361	3.85660425257247	3.39335588592189	3.34633309473012	3.54616252874204	3.51734903698103	3.63897587037118	3.73794782144159	3.44828328771896	3.67080647929408	3.79614826905137	3.38060568727151	3.6400940976789	3.44205244971096	3.69048608415414	3.27879297720273	3.19445740520943	3.20000421735215	3.69309119756448
LEKR1	2.91188954091823	2.96622339012575	2.91317738566618	2.87474160510449	3.18979272908159	3.18906998840452	2.74427734678706	3.15382952641311	3.01070484417371	2.77534403595597	3.21337756406385	2.97098983110946	2.94027608878959	2.89779464834893	2.92278625002209	2.9034793399143	2.82332031328883	2.66123501132088	2.79296319274592	2.75749431459105
C1orf122	5.50266295989314	5.64482238806178	5.80011933392116	5.42789938990336	5.78081477100162	5.38524297335315	4.85444424939915	5.7251143802836	5.53567368603067	5.61916718428855	5.8549837073301	5.15552175418138	5.50724018676375	5.42943105438985	5.32689766510771	5.90752302151203	5.83219380032457	5.52891057941043	5.76511799118175	5.66060895333404
SNHG12	5.90624446816122	6.45821524805203	6.21312555788772	6.90297618341862	6.16083752205355	6.63147676248333	5.51912374266799	6.46913212413914	6.41142643425846	6.29459210566293	5.95657442090286	6.39851740287859	6.51925809266978	6.16844645300514	5.71580126612844	5.81007766999764	5.62651005222738	6.54310753187117	6.40160889461191	5.86290875227257
RP11-310K10.1	1.72153784984295	1.90536261141583	2.15306598683304	2.05914834726408	1.57207742805318	1.63962147710895	1.58648695709089	1.99157738521682	1.85050559702898	1.76262801237752	1.85756541000815	1.77456687905302	1.58350017333451	1.70235279983581	1.60914241547847	1.63372216024208	2.12187775082428	1.60395933273113	1.6880284639392	1.85978337642812
CLEC9A	3.60371010280452	4.0406208180958	3.50909524168576	3.36570994360268	3.70008814062039	3.29087931237501	3.25120405738329	3.38607078134118	3.47630162402386	3.61987605234456	3.65876929157127	3.55606651093635	3.29890436963741	3.92597104250841	3.39685447990971	3.18970061315269	3.59429058831185	3.51775741526601	3.2975734152642	4.08452927985893
KEL	4.09978123320985	3.90755875665453	3.92986644560211	3.74048609577227	3.97952649186448	3.92966788450005	3.92366964344927	3.70368676811414	4.01349569006218	4.06512476523302	4.09959585069379	3.79046474442017	3.86363584279486	3.91568465261573	3.79480844298781	3.61350843423584	3.89123665026622	3.85670065146447	3.80324644117189	4.18245593679953
NOL8	6.75193749874638	6.66283393579892	6.70079540624383	7.10776707658683	6.86724098763103	6.97431846094992	6.74897275510619	6.85729440213274	6.79225265854077	6.74018222325573	6.45984113861127	6.8151881323994	6.63246538694778	6.8265195827184	6.58054186177839	6.80080629660519	6.82984561832263	6.87495492216969	6.68733126878228	6.96385933466027
IRAK4	6.81603148903603	6.53458973067761	6.85919995233283	6.56020803953362	6.54490112823033	6.50474807400546	6.70485604342178	6.85830974084536	6.75435974984081	6.49665259113961	6.17835765112118	6.61581297947423	6.59463432579604	6.679974526387	6.71108639346329	6.69934859338511	6.28589083277462	6.5975274066003	6.57557691623112	6.67620367005732
CCDC151	3.3540192155183	3.50184137090681	3.18983887887508	3.24313489842176	3.20913621091321	3.2787215827694	3.49725147549172	3.25734299186581	3.67563626284523	3.4655946469184	3.39310345497756	3.15063735342329	3.22881583308245	3.25096678838554	3.40628096585316	3.26712602861941	3.40188171541879	3.52758404544778	3.34706651236476	3.33893084634399
DLGAP2	3.21881204050937	3.35548801153734	3.55912820251255	3.36363504761235	3.34582100319935	3.5409391639963	3.45647044928152	3.55049112484847	3.30271188511591	3.4708631704818	3.48874298017279	3.53256434026869	3.37584713009369	3.22371145682391	3.47930160011277	3.3527604911709	3.3738204726122	3.39455759856045	2.85152332347427	3.21163799837827
MRPL42	6.34839419980311	6.6035064663122	6.48024033490516	6.44778610025183	6.21497336925155	6.5039679907214	6.73977161992062	6.39282962983953	6.45768751010029	6.20937744578105	6.39678238883469	6.55806719505056	6.22759017970297	6.27950668204299	6.36498173107527	6.22888095504468	6.06980322174684	6.39759930799499	6.71406948083715	6.47109677709305
ENTPD7	7.73515043375871	7.18218355077561	8.09550530513344	8.38943298349156	7.6535545077304	8.60781786701508	7.28821500599334	8.14593805398334	7.69177610227829	8.02885709644789	8.11165118009063	8.17753657809229	8.01024688763578	7.63320087093142	7.23851157107063	7.50531781544934	7.75542545510482	8.01944517286341	7.52568565391115	8.1924533520047
FCGR1B	3.18456658114696	2.14362195247939	5.44612437304172	2.68774608019408	3.54346047102256	3.29192393176231	3.12443421300877	3.42926487243227	3.5699289757548	2.47923553775443	3.21881835400898	3.98206887624656	3.8509421638383	3.80482521261347	3.64925709609014	5.22283854043571	4.4246169608987	3.24690905812264	3.47232693443418	3.54564835987024
SAGE2P	2.05091379044577	2.22691745940437	2.09751152338601	1.96205001702513	2.05779592855169	1.98375779387455	2.01706717714145	2.2615565993954	1.87759548849403	2.22867741905332	2.26595248561715	1.83063043611755	2.13965197315284	1.88879825966704	1.89664245032925	1.79527309879015	2.26889347812428	1.79832413195681	1.85164952853718	2.21423588486092
ZNF335	6.92767896727715	6.81384424719077	6.72697202482281	6.86653940450606	6.94773210091854	6.98359485350122	7.02610445270374	7.02020435006335	6.7268541422059	6.95550091721739	6.98055146834247	6.85437818285679	6.89073050923148	6.74325160360219	6.73736341614261	6.73212396869119	6.95401020094805	6.94098192528944	6.80964439907445	6.88238947599201
ZNF560	2.38026742727858	2.25510900378306	2.32645707692002	2.61247463541486	2.07888503971541	2.5057520557516	2.24894036573491	2.26492146617285	2.1744366703453	2.36932111565952	2.45222850116835	2.20196647290587	2.88732650943461	2.06752427465846	2.53403815692033	3.20293691288609	2.93747965388863	2.37749897457745	2.37691427087116	2.51994878804527
TUBA3C	4.95062918046749	4.38084485748117	4.6406965436687	4.31356417594157	4.78292450002728	5.10402443259845	4.7008150183543	4.85930844438964	4.2176093630539	4.91003444581285	4.78489670548514	4.87698965138087	5.04994590102851	4.56312729016787	5.14315601541451	4.6752585841297	5.60192680119806	4.8227427833746	4.72617287251347	4.33925512216513
RPS4X	4.98390492849443	5.24737979262337	4.7955527718607	4.9748544411001	5.34178817430916	5.25942879237453	5.49513628925146	5.34441367265389	4.55338682411179	4.97692486755081	4.59238183272908	5.40777918173189	4.91491498566993	4.67276153463339	4.67198320939605	4.76350423080552	4.94993325192185	5.40147932186603	5.59953815517543	5.08745184030204
ZNF273	4.67775220389811	4.91943245269489	4.48790552119565	4.60556841094909	4.86616311808418	4.83739625860224	5.51206464304278	5.30528076570333	4.60140144014761	4.98410196795881	4.82515287879547	5.04098202994796	4.71677153097827	5.30835048100302	5.58934512113227	5.45653182645119	5.0528345982377	5.16824340132593	5.29323041583021	4.8360927556045
ZNF84	5.66104234771611	5.54088606713541	5.23970320737577	5.78104118105626	5.63863723992959	5.20007631102953	5.84689256762098	5.41674590736049	5.7500021787015	5.31550956930541	5.04144324076017	5.75307044316978	5.48363296662079	5.87667198097676	5.78209597352482	5.88444876353752	5.29083618664717	5.28723979098763	5.57531280755325	5.84846523802932
MAK16	6.89284372440622	6.74002157017744	6.55575121873092	7.44472243375621	6.56008830228228	7.03838601956915	6.53069667103488	6.97990559862288	7.14857156035565	6.85820787946853	6.92678354567177	6.79751514406267	6.77147456459996	6.67984637102668	6.29051245888806	6.69394515607252	6.85352956430492	6.98128703056443	7.06066508494208	6.82585757239002
ZNF667	3.75215887530725	3.46981774489363	3.63456975269177	3.97005398438585	3.99243753148167	3.69048358578619	3.48520908210064	4.14757474540419	4.6400543799724	3.58513067174535	4.13188595216109	4.31911792738588	3.58303660297344	3.9436112247982	4.06114900986087	3.62476886073173	3.93676124982087	3.80272446412458	3.87478101078982	3.84707985773402
AVPR1B	2.859452395419	2.8900940623147	2.8925730643622	2.79268658026304	3.38565283099927	3.04223133527832	2.93120517388537	2.89903971941213	2.663128946565	3.06202427306263	2.84303429235095	2.91413594548765	2.75508090483734	2.93145426326238	2.92540346388963	3.21445973095786	2.77445284963369	3.18765183145849	3.2144120306006	2.5361555606415
SIRPA	8.71897811821759	8.36941532895047	8.75345706135748	8.60376972115495	8.52561457235155	8.61777312755834	8.03931036025948	8.65920451469855	8.52884429744403	8.53457063349896	8.75678004623739	8.63968368692882	8.99301247115789	8.3556811605431	8.52725666022282	8.4962632671567	8.2291193042729	8.6162146247126	8.85414114269152	8.8009975215198
DSCR8	2.18969382896656	2.42777042547219	2.30403225707212	2.01029280989625	2.15640152258316	2.22676459310847	2.35336466604582	2.37625978631801	2.47829127699924	2.24237948502748	2.50414436115311	2.19031093745707	2.44219522182249	2.24578005246202	2.12423805520989	2.28731169491541	2.23953526211182	2.26200887062191	2.31708189604453	2.25914155840772
GRK6	6.54855092074968	6.59933822078177	6.67006771763253	6.8287899323165	6.32770562270935	6.83361063019538	6.31129386968809	6.66023063405188	6.59826335377777	6.67478983522274	6.54104827767456	6.60731346854356	6.69083187527573	6.25355873528803	6.40949896729271	6.73413877303228	6.39359823470223	6.71901269284364	6.64255143901471	6.64567636317035
PRIM1	6.69668254617904	6.53868095337192	6.84197825290233	6.53779212474634	6.57610644583758	6.63326690945749	6.53437224127407	6.93020002296108	6.51836763978611	6.63042364166009	6.62671511216465	6.34139996617012	7.15820958867609	6.49710565730389	6.42519760720522	6.76873985689559	6.75815864074456	6.76166738662123	7.03898422727424	6.46821383248319
MARCH5	7.67436859007048	7.50364028930219	7.83510660247506	7.84106299410386	7.67161930864322	7.888661765623	7.69485571737645	7.70810918938202	7.72111045569146	7.8145320716373	7.64219034822285	7.45656141084614	7.72543202829703	7.76785602090248	7.49664429217404	7.59052309145495	7.6775370962969	7.42467285008115	7.51601304478188	7.80959862705681
POTEH	3.78907327416849	3.80896272058471	3.356542371787	3.80678635379202	4.46738135880791	4.47964698050898	4.11548593035934	3.51645284648443	3.88920683289438	3.86736191803843	4.45288456807967	3.90045288523501	3.92387856737393	4.20251507591938	3.54532813641945	4.01444289522732	3.73589131390999	3.96923327759215	3.58251062442306	3.70689444885269
AKR1B10	6.74940019065814	7.52004126725878	7.65706211150864	8.41422440875422	8.91943972423295	8.14234398132377	5.67298196195681	8.19904278813368	6.39465886025715	7.85362091151536	7.52079812639121	8.12381754414551	8.98968023283581	6.94908370178095	7.20984031242227	4.73446026520498	8.65732803849927	8.10485581582855	6.66507030061695	8.64588119997229
SULT1C4	3.60272076848647	3.84996880123036	3.54925164960587	3.81171732521123	3.78560467338143	3.48567703065156	3.10102465264569	3.32151501642075	3.94734903750583	3.52776848255876	3.70318497095165	3.84147687345689	3.80417654256118	3.41949034358716	3.21999622213925	3.92891260949997	3.14527389376469	3.78885098694949	3.73737178307543	4.3331890964509
CYP2A7	3.52717458986804	3.13871828503799	3.4353718440482	3.38021534584635	3.03446160245644	2.97027576516261	4.04520302979734	4.16314935832183	3.40664488191403	4.24298312720419	3.91974930969484	3.34812357601362	3.68796396419754	2.90122942337585	2.81881170659751	2.72921864133188	3.49669744642234	2.80123166265951	3.9176040415065	4.55660028349159
ZBTB14	7.29959617260401	7.46003152429761	7.18403393249751	6.94540498306411	7.36632949664396	7.31124277708462	7.50090595351805	7.26803082766411	7.3229777932022	7.40119741231797	6.84269058958786	7.33282720229728	7.08566353974914	7.45085373384515	7.47161062437163	7.48882941301459	7.33098967608352	7.5362140451357	7.2269748042848	7.39741225578857
KRTAP9-9	1.78870871885994	1.88365412979874	1.91112502867058	1.77526832513928	2.04212526974631	1.51184684549231	2.06943571569513	1.68803210605345	2.10902466347704	1.50085512671916	1.99552403547048	2.06775133553687	1.80089374241374	1.65942471332837	1.53444911749268	2.29990802721391	2.11110328395882	1.81927950934657	2.64445120153063	1.63537126075282
CD2AP	8.74574412507102	8.83697329255779	8.73983642618285	8.88525688563055	8.72195491011712	8.82422181914941	9.01800112510557	8.92172734497084	8.82784897912924	8.79409271696841	9.01092305350005	8.90971062358091	8.60150291105714	8.90086908513406	8.86579827140529	9.10578748398372	8.88859257855873	8.93067747024105	9.01926173781481	8.92290596059464
NUP62CL	4.77770210361974	5.04370896950446	4.84948960065198	5.12658419222339	5.15788890106956	5.62805469304132	5.29356327703802	5.44461502596312	4.64117641672392	5.41348951252962	5.04829023839289	5.32734281674689	4.93042979455449	5.1049372669193	5.09076978554923	4.72693051172996	5.72768264464937	5.18424625206049	5.16213058880732	5.06349464349995
SFI1	5.58612502228352	5.65390742883628	5.38296692503918	5.99240698261188	5.6155953187963	5.60649431115164	5.8704424026742	5.59369911451264	5.26548264283201	5.49799882302821	5.39610118258845	5.79444887026048	5.63890834263185	5.82928269289059	5.47801164308404	5.61074875396829	5.46202639598974	5.48318719792144	5.63087397229788	5.14686817039446
KRTAP4-6	2.26943522788904	2.21203890906742	1.74452516971568	2.35249194063381	3.1947323658683	2.03447771560843	2.22599401452691	2.49082171910637	2.69964232408323	2.74894671834378	2.2819049587834	3.29389853190556	2.35701374164508	4.19463615917589	2.07813480632159	5.49868038125042	2.77053306715415	3.55672682699421	3.43920206084439	3.65347852444833
TMPRSS11F	6.42387692174237	7.08636769996748	7.02758608646673	8.05224258564934	7.43904316636368	7.8007956411448	8.84597741541183	7.39258270076394	6.15654271516841	6.91889352022585	7.40437958472912	7.23837972496089	7.09193143908032	6.96154952275081	7.11532100024364	7.05065315803873	7.50079936404198	7.29427902318806	7.84215195061939	6.60074291782791
ZNF649	5.86926534898543	5.46046232181703	5.4267087343862	5.93760522033158	5.4772741515899	5.45841688952303	6.17649470919045	5.38964164344972	6.1737262822189	5.68024079638115	5.34781869365845	5.60470580807574	5.18482980262849	5.88951717167426	5.6969311484443	6.03809430741513	5.40664944897246	5.73631572519242	6.05780138897716	5.59509060642765
ADH4	2.79955069556649	2.77723675503292	2.82854448353433	2.61808241571162	2.87665999650355	2.59610184209731	2.43642860182832	2.84561175149346	2.84541354342494	2.80117498926479	2.78244039225291	2.76725899225085	2.73699264037504	2.86244562992909	2.56947099057163	2.5625860497296	2.83908235359771	2.54686099108292	2.64851302245285	2.78455435635302
OR2T6	3.40233778592266	3.84574596258633	3.31527186066843	3.90790594538207	3.52113051333989	3.79526993163515	3.4940505227908	3.52162825942881	3.8987744503785	3.58214403634696	3.66702209108275	3.52570466940837	3.568372246779	3.77859605094188	3.62747573408973	3.6455088830288	3.65315869750004	3.90927503801614	3.54196493642379	3.54278127816726
ZNF248	6.13763878478183	5.91083442663499	5.68804856916529	5.7081549296947	6.02975140019511	6.09754407394583	6.13847415170121	6.19898072848517	5.75032896206612	5.58718791928218	5.02585000564486	6.18844711087499	5.89498227699338	6.30228000437791	5.49589158736138	6.16468624078292	5.43507024835185	5.92136562168406	5.88826376753447	6.39012683533702
CHSY3	5.36211524887456	5.28252622405805	5.40241668476093	4.80875016318884	5.619098168125	5.21606070477928	5.12393621276646	5.09609046823847	5.1039777997027	5.21134829578912	5.32780122649419	5.16347572127225	5.07127048085786	5.10141453156978	5.08342426432015	5.51453626662955	5.32049843669574	5.2888063663689	4.96141813693102	5.87182135227857
TOR4A	5.29123311634628	5.15628915462013	5.51421159941175	4.95689105061394	5.41089501990585	5.6142072431588	4.85567084617668	5.0377878699389	5.18816718157617	5.40964721260799	5.36908136892459	5.4339947362944	5.16454192259948	5.29447135477824	5.61184234527872	5.24018121403823	5.60829320946114	5.27946189155593	4.94515391757901	4.86974696302041
LPAR1	8.25605593023597	8.18762354978702	8.31067749826549	7.86958842398332	7.60867102062	7.55388300592958	8.28122955825092	7.39546414878775	8.24822501060246	7.77955360018785	7.89374153426797	7.9459740437323	7.83967274568642	8.1203845492735	8.22033693648572	8.08889776287754	7.48653505845842	7.84611951378382	7.91280207546979	7.73368641732776
MB	3.7445201224265	3.88774601126838	3.88309684541665	4.15051034305272	3.70951458980827	3.76137657525873	3.58355889844481	3.91481242370908	4.23573097110659	3.72176439591012	3.9113732327732	3.6269129780014	3.61351134715525	3.82831999648128	3.57178862952831	3.67077359610126	3.99257420255238	3.64492273372215	3.69774623291473	3.6232907992047
HIBCH	7.00615007146307	6.85845795379642	7.1580923516912	6.76777712236629	7.33069440668924	7.29684279630402	7.07423627035497	7.24570440431703	6.76022821568347	7.04275685847845	6.61936540359838	7.22839989907831	7.00307742031681	7.06891893933368	6.57841454195256	6.97173618948894	7.15583624526245	7.34422356204719	6.87488017537267	7.75423448088384
TMEM229B	3.4827495213807	3.60278939462501	3.22090371561323	3.48751780003373	3.16492411595595	3.24743629937572	3.11505049690284	3.18009881068829	3.41197985350558	3.62676787623973	3.46400460142759	3.2645861890053	3.53908249474867	3.76636099930459	3.66638130185531	3.50972126277775	3.36727427101193	3.50532211164946	3.08654910121826	3.57538651921131
SOWAHC	5.82357851963412	6.34187561107492	5.8639946314832	6.52685288005501	5.97948024081054	6.22506159330002	6.26473255636222	5.94538067196309	5.98873189672902	6.30439681603592	6.56831699250758	6.06307487714235	5.83159412028768	6.07061069998396	6.19714098643132	6.12810004887571	6.29581421767291	5.59423046557195	5.95239884435614	5.50178891816354
ZNF770	9.15835597957755	9.45202901609969	9.12018168220194	9.39673181380099	9.43600106011087	9.71784367620676	9.58721901447937	9.07161861527789	9.16372460844178	9.4564218746165	9.55613985143693	9.3117785792065	9.45390710548402	9.49820146408545	9.67303615772589	8.97053702528453	9.41670400974025	9.10514575492937	9.14853195304755	9.36643043357267
ZNF849P	3.44520284252501	2.6347000175187	2.86679092168418	3.19183414713585	1.87935264832873	2.74983373730105	2.90040022990135	2.92588973141453	2.52926829934342	2.87186402075851	2.94368576046044	2.69696605959821	3.09544149887268	2.56405255440717	2.93929124888586	3.61909196929183	3.48495676051865	2.74814391005087	3.16555319746822	3.28544844488906
ZNF876P	2.18476707063733	2.09655216289438	2.28196567939759	2.17129044838082	2.72792974481006	1.97480585141615	2.5604237770922	1.84413217364021	2.25267289183682	1.86934439124133	1.95613073696293	2.09640185379473	2.21163095246415	2.44300578692836	1.9504237463123	2.28295024147697	2.48852084603905	2.79860851002758	2.55070593688282	2.48087604515893
NPIPB6	5.8869971971028	6.02734130523644	6.08310668448122	6.67094129544546	6.56355909051854	6.76885326767309	6.64223611371077	6.59325384134632	6.09515973724578	6.12848770791499	6.34749695534152	6.12184326551474	6.14073479675186	6.83121569721286	6.34125768131131	6.6796699783642	6.10722862936072	6.19085228641433	6.13497122215461	6.26892260534872
HMGN5	3.77613780819771	4.39188887778585	3.90946859451538	3.69383054610481	4.09830273437289	4.0255780369912	3.95234224247028	4.0154743765774	3.74833437134829	4.00407632326032	4.32500767651826	4.02907653798369	3.85319933355604	4.30555537030971	4.22197446359949	4.55582980110345	4.4427845520639	4.32206070549483	4.13871985845307	3.43347222155891
MIER1	7.47449171001418	7.57805115376804	7.52441042306891	7.48248165829353	7.45199673575389	7.3133438436203	7.43432743797592	7.23539290272471	7.54313647512456	7.59481518151934	7.53177549159979	7.45842544162232	7.40932636865451	7.34140185383109	7.41070026247858	7.59262586268424	7.35345856089484	7.33366938581763	7.35244005512835	7.59636694722808
MAN1A2	8.8411705940725	8.79657647687742	8.77247859729075	8.69364953804652	8.79671757946808	8.67952871755452	8.76922587756987	8.68606314121226	9.0937373761916	8.75563366435862	8.71411841884834	8.73054676026558	8.83646823657774	8.77688073673821	8.77171843257995	9.03232718213734	8.81831592093171	8.87421630335329	8.8708735002385	8.71086710823441
SVIP	4.79102657290302	4.7248327727505	4.56979713256607	4.61668669265938	4.60557070417712	4.13473598178473	5.02537106231327	4.53041148999267	4.95666549225588	4.34269731759253	4.49343708045257	4.47007658214215	4.38510422160998	4.49506738925863	4.3204909577562	4.96226408706022	4.35211972605331	4.51434656088581	4.60061912335646	4.50670752638116
ZNF251	4.91646467362871	4.88678546476145	4.86069679907071	5.13425348056451	4.92753091131836	4.88488785687234	4.91628588249149	4.97069619902617	4.69429125876383	4.96868615786371	4.35661370903532	4.86444964801371	5.01492810616038	5.10418121891533	5.02237084634301	5.35190217264742	4.93709218565177	4.78064398069827	4.89837343936087	4.91696172458047
DDRGK1	6.77390993674677	6.68326066166572	6.5990738514945	6.82345203186823	6.96245762964384	6.78817688311614	6.94813878767831	6.86105077050401	6.82094440572978	6.76243486557224	6.52010872901887	6.73932518603007	6.76681099984005	6.96231096446071	7.02331198274486	6.55284849193784	6.77041046225638	6.65864594058875	6.56592867328469	6.90640628841873
FAM47C	2.61718724193823	2.65642486987228	2.90194289118684	2.27019939482284	2.40823660531227	2.3876160478429	2.48303255569982	2.51885196324299	2.52967496564149	2.59201731153901	2.62095985580428	2.36362081060216	2.53138050785874	2.78674854752328	2.57725480880739	2.78779405878092	2.72760668237978	2.55960143987803	2.58827000594857	2.45862518847491
TFDP1	6.22733681971007	6.58132529284367	6.4947827741873	6.51958243272315	6.35384164750094	6.50475898298221	6.27845956410121	6.36452862312171	6.17223473380048	6.26055632645687	6.25846529331312	6.41572750983057	6.40736647290244	6.2806581096945	5.96875666952629	6.36415390729711	6.26185697501568	6.33607530158829	6.37849940791907	6.14385431751754
CLEC4C	4.21153110596095	3.45518551354847	4.58064005868773	3.7559881758275	3.82556620172428	3.81901913494696	3.30469155313308	3.86231285311132	3.31368052851052	3.54015195277214	3.76150541234704	3.91011930087757	3.74220033920315	3.65330960339213	3.70477641747976	3.85884340340267	3.6412201657222	3.65360874342476	3.98410289497042	4.37782724245057
ZNF607	5.151222077956	4.9883540559598	5.3007586933314	5.38609160555756	5.27924666872845	5.51630344699741	5.70798741810454	5.08066382194625	5.25028904626254	4.73896482670876	4.1487820865198	5.38536880485292	5.06767677619121	6.02738180885303	5.66248333378357	5.2868146462821	5.57068669390539	4.67087461128491	5.05394226468367	5.51089936598772
BPIFA1	2.8687384954828	3.35957698914799	2.94437880449858	2.89470106354184	2.62129244037606	3.25671196715117	3.15324983178716	2.63282280410013	2.89318080468208	3.00750047963824	3.11954609282487	2.97883156622949	3.05492031260613	2.60102486857367	3.44475562020552	3.00511557116655	2.9684184751059	3.0371197726526	2.92623160379349	2.81230214187681
ZNF334	3.85099436815372	3.32721916648116	4.36761214764453	3.68072404372171	3.54205022314908	4.22208819166823	3.9684512257194	3.90559789410287	4.21364021624309	3.50555814984362	3.61169321540648	3.80129597554172	3.56769674386531	4.02567826843921	3.6538745399839	3.88541317959953	3.39561592627498	3.98512040901128	4.35548590260073	4.5496019976587
HSD17B11	7.69574650630475	8.12802258242699	7.67648718928436	7.63840194790761	7.57585565842752	7.38054986116134	8.22483463526461	7.36564523491875	7.62268531284553	7.50520424000055	7.19030580397261	7.77025569486446	8.0573042542282	7.71391593826423	8.41169958541741	7.8661103477016	7.27781540746764	7.55555142566871	7.72357826846697	7.94154289659008
SZT2	7.01913304694729	7.16928298026952	6.8950790759621	7.0674312258993	7.12224000770392	7.1647748966983	7.31235080036605	7.0582734449099	6.93744164677836	6.91683090370058	6.8974575903716	7.03515612788121	7.12089961193126	6.98976350340628	7.20635030417547	6.927311190075	6.87776020338412	7.0881517864637	7.01718617935818	6.92698451230585
SULT1C2	2.91184377639993	2.90653247334107	2.82571792708821	2.84781638293791	3.07436566183629	2.94722692391455	2.9969327661864	2.9129385804449	3.07552251490945	2.99885148411956	3.01517100925292	2.65773101794049	3.17535235852155	3.28576558373953	2.77766202198969	3.20670064569521	2.9952896069868	3.17274470864065	2.67430122129251	3.20083283767773
ZXDA	4.96549385580626	4.28529660577044	5.2493321337929	4.49177914373104	4.77350925852112	4.38292943315819	5.40177376387293	5.64162405666731	5.3012217291709	4.43817730184504	5.02453056420473	5.32347741879483	4.46814844064858	5.89061521314458	5.554925995072	5.76786891899375	4.07267203495254	4.98893803601379	5.35923540872368	5.51399846468796
RPS6KL1	4.27630263001658	4.37551114137061	4.47781096053664	4.39414195809504	4.49510323183649	4.52080005611687	4.03460711932292	4.38172452431736	4.53646223454737	4.68375039582158	4.03692562721497	4.43549949694757	4.50662886452742	4.03064321569585	4.06167939651853	4.14678936673895	4.09136321206123	4.2938666938494	4.58153550083411	4.05274946668848
CACNA1E	2.68043651571522	2.55480506813543	2.79599139921258	2.56483341552426	2.75541138419191	2.97401620563681	2.5328958963532	2.66994930407024	2.84493890466292	2.61946536592417	2.73652855288098	2.65703734180495	2.68569084550509	2.73084913359261	2.79942794791388	2.61533528726338	2.72282009544795	2.94031986431226	2.51848794921345	2.47556144998866
QRICH1	8.07427136069688	8.01085131347652	8.1066269664155	8.28579491568397	8.07660291740549	8.2247808865038	8.20838715590132	8.20398005663682	8.14197433282816	8.08675139661169	7.97368876813127	8.14943125303742	8.18251596816685	8.18496824796976	8.10717573380148	8.17612966790307	8.11656525565886	8.10330607243477	8.23543808555819	7.90611380604627
MLLT4-AS1	2.55255656362979	2.717785175252	2.37351642488465	2.50481349293285	2.43504680134568	2.59785159769896	3.31741462344141	2.69321001642452	2.3543503152042	3.00831191152172	2.75931150328823	2.79001788871184	2.50544735114296	2.6272939520606	3.05033574546556	2.66445904568584	2.77005206692574	2.61089544655557	2.51925202311104	2.28894687844018
CSF2RA	6.53179638228012	6.04070856541388	7.18976134423706	6.50560483196099	5.78419127699767	6.2320672129002	5.36159880276254	6.03235221905252	5.90128840058606	6.47894281488745	5.49036180521438	6.09646322928636	7.22151190808722	5.91418961518478	6.15444605215751	5.87907385138698	5.67360213671681	5.95317331904731	5.55439018579989	6.40284683879417
