MAARS_1_002_03	MAARS_1_004_03	MAARS_1_005_03	MAARS_1_006_03	MAARS_1_007_03	MAARS_1_009_03	MAARS_1_010_03	MAARS_1_015_03	MAARS_1_019_03	MAARS_1_020_03	MAARS_1_021_03	MAARS_1_024_03	MAARS_1_030_03	MAARS_1_032_03	MAARS_1_049_03	MAARS_1_054_03	MAARS_1_058_03	MAARS_1_061_03	MAARS_1_062_03	MAARS_1_066_03
SLC25A33	6.01055719013706	6.19173503076634	6.11269989598113	6.4193475112854	6.4774865637416	6.08995078541682	6.22258671949643	6.37084228089528	6.22113104852105	6.26795625100625	6.65696847907096	5.6410677664778	6.54697591325183	6.46947716456963	6.39132109543353	6.45639856318084	6.01572686336663	6.24187255951579	6.46281181600633	6.1296083202363
ENC1	4.97907381912141	4.60656200794404	4.8801272731066	5.43465938684569	5.02866247016799	4.48776269238291	5.0668017294575	5.331054459395	5.36261847269398	5.0233045336796	4.91904077430203	4.52754926285684	4.9881192045836	5.14240520152199	5.00963511851017	4.36005199973012	5.74841865887539	5.36382459263239	5.15256454183715	5.29778975681675
SPSB1	4.87881353039045	5.06175429521278	4.7761647094382	5.15124149029749	5.07015195899156	5.18800682901356	5.06396119114556	4.83299432127142	4.98247692443754	5.45868843168023	5.02392982775023	5.04230453608746	5.40886437090578	4.9294420275796	4.9512710604337	5.44224759928452	5.0377882650447	5.17461930965049	4.86847214534078	5.30481899860327
P2RY6	4.86373475820299	4.7450297177326	4.02118916622359	4.45978519367558	4.55687983283938	4.38955506359452	4.19043090664471	4.38293766407594	4.39120059224318	4.62718019248304	4.45985823618805	4.11293699823871	4.086112026776	4.04361134755029	4.3109672007972	4.2261819083494	4.32692470081814	4.22329589330649	4.25632006576762	4.54528670675279
BPTF	9.06943027676169	8.97605664467239	9.19792633008344	9.23657829823352	9.24408084689369	9.1684254833582	9.33031389294814	9.15802480959757	9.2483703338121	9.13538056711455	9.19039003451357	9.35517112625753	8.99370824004638	9.09756282780375	9.2332830750459	8.91196720266381	9.38079160811441	9.05303461246555	9.08656960402103	9.07633137282424
S100Z	3.67092229304033	3.86509392461999	3.95150051498222	3.67446703346298	3.75958527944157	3.91854623695001	3.83774994562109	3.88758787833078	3.62831352173813	3.8622375338883	3.68754807093089	3.64246156012077	3.55533548910391	4.27324681325554	4.17050298844715	3.91046963079561	3.96009367637091	3.93277381366936	3.69465877786619	4.01721699195498
ZIK1	4.33155588584932	4.2093126550463	4.42929697667386	4.27466496599086	4.37472824579198	4.97071310603771	4.78729106827622	4.56841863053361	4.70116130354252	4.19562478538288	4.50324417991485	4.63862492944609	4.1866685172031	4.37669323116925	4.0423175827738	4.38926386244785	4.80185747468692	4.75908637748572	4.92977450054058	4.69885562338758
GPR82	3.73189430315829	3.36685436100112	3.61712303510342	3.39603035784631	3.25938454572312	3.50606789227462	3.4049334191022	3.59961859218445	3.65543608828808	4.03008783971152	3.73574545570097	3.38519568706246	3.40587630910388	3.76009212844087	4.09191093627192	3.84324755981952	3.96366431610402	3.46674855970757	3.8248175369494	3.95869112959969
RP11-443P15.2	4.99578084222341	5.12668755048576	5.33826667601593	4.9830942412256	5.41199095114611	5.1606043325515	5.69231556406492	4.91405631019169	5.22443905652937	5.64507111475743	5.67943715533137	5.72590956387264	5.27869552335723	4.53080326452327	5.1778980437126	5.58072923402712	6.13652938403476	4.93931015500511	5.28500739460152	4.92440557939545
GPR34	6.48200888575597	5.69912042305102	6.09770567059272	5.40166797699692	5.32231644381481	5.62991252972736	5.17112044165132	5.58710117965539	5.85920438908548	6.25844308503463	6.72370074705484	6.06976286696495	5.28044017603756	5.46560620389668	5.69698389182669	5.46631548976055	5.6346598821342	5.05840073060985	5.17984683865209	5.50615575237722
SHANK2-AS3	3.56444522052926	3.72900704543353	3.48915730738609	3.71864950083414	3.41603199717223	3.71955462209671	3.20770319958824	3.91778075054821	3.65295310675924	3.38875450213131	3.44406228159878	3.79093935589299	3.91145165512865	3.58493460295713	3.87381430466789	3.33429126051823	3.68272548360765	3.6173033838499	3.73358767710261	3.71087969809683
PLEKHG5	6.2181275270405	6.509211535156	6.62113469238218	6.35136799410352	6.68828353303461	6.40357850449426	6.69740288118378	6.23311740082033	6.17135827327719	6.39816744328875	6.32919713191586	6.38422908097574	6.83464678387668	6.22231755855097	6.32551240921066	6.32636808556857	6.58580839183933	6.55783254700718	6.24749929051844	6.20149362406745
ATF7IP	7.83349924363573	7.99703324112763	8.36603853685942	7.90722236720059	8.39380033865779	7.94099661635071	8.19891179842838	7.99565732185065	8.13112264811221	8.22349261177377	8.15752147349854	8.46852799423865	7.75193704739855	7.8651464983531	8.31235884324998	8.03864504830317	8.61531892649226	7.94070612298201	8.19605847730016	8.05095662447137
LKAAEAR1	3.64865864107213	3.98821799993121	3.17645590713498	3.45384915359657	3.59089364474484	3.54383265862242	3.56004945399006	3.85460007892334	3.72771652242095	3.42643588553791	3.59616507826026	3.45003228787254	3.92916633615331	3.29667981098098	3.37105110664706	3.47567109622811	3.42531085586056	3.45516197337762	3.8443324012714	3.50668239510956
RGS19	6.95406513051996	6.7351744605764	6.72206389730344	6.61575275409561	6.61119089600658	6.80387827906105	6.36322663824977	6.27086769721183	6.76412443599247	6.72772636006121	6.96356857391081	6.28025933546807	6.7398751202002	6.45767337709982	6.94646361374988	6.4264818577695	6.40937314835219	6.24859883270791	6.59204855478823	6.4441449151789
TCEA2	5.42846754921851	5.2210840820984	5.28455948524269	4.86176532798177	5.19283444934471	5.22383155165567	5.10614534344219	4.64490520085088	5.16384904859696	4.90698138641287	4.98074447721893	5.17882594044003	5.01624825477507	5.27874113257026	4.97610835925327	4.5101141095235	4.68495113539654	4.93022161576645	4.52817022445496	4.70541994403017
DEFB4A	11.830665357602	12.1765910735755	11.5937526183163	11.4318853360666	9.41235610130938	11.4637754892654	9.67487713518884	11.8713886805586	12.2377401085501	11.2080645432717	11.5891464207275	11.1800490026352	8.64216801912874	11.3399859770646	11.4255203759003	11.6027167974551	8.92664199273432	10.5030531971282	11.0130354979023	10.9220089306559
ANO5	3.74784499494862	3.60307335161149	3.74057219834988	3.63653486855478	3.43999431323088	3.75956297360019	3.2537783693815	3.73916939946586	3.51387797782481	3.92654384973828	3.18314097594951	3.47339165481926	3.65336950790546	3.147239055495	3.41840132713951	3.46247526776016	3.32261165819579	3.68419542060333	3.24344097652106	3.27786822257632
HDAC3	7.31553054209411	7.08447257490437	7.03392905679157	7.3970006322552	7.31608096397159	7.27317961325485	7.14843360215121	7.31941226273592	7.12367696476306	7.26803109953072	7.30107217174705	7.26352270205068	6.9424886538064	7.13076645368312	7.25131844338217	7.18343170451564	7.15484127395702	7.03221382241441	7.0701415551527	7.10226814471173
C1orf111	4.34355879439724	4.37017330259949	4.40268865133343	4.44074323945858	4.30247862933683	4.10208535991074	4.30917889970197	4.4181814915465	4.57653461932581	4.35900187273362	4.35400196960884	4.19766550961771	4.18588847040555	4.358101364883	4.42368190626297	4.22339128115096	4.24819682441539	4.2283032492728	4.3153317529928	3.99829061730959
GPHN	6.54383467865361	6.78195681018128	6.7839756346127	6.70306544844107	6.90268735596648	6.66729845773009	6.64378999057522	6.65717526628121	6.62195518231914	6.65460462196149	6.41259507812517	6.67988976905491	6.74432844311669	6.59436119356877	6.84444437382518	6.77832736825624	6.57097777669828	6.91765868186384	6.75309684220248	6.78071843888869
VAT1L	3.44107951214994	3.37826588601854	3.30276991929652	3.47741453305978	3.43403379281412	3.38518190285779	3.08311287465321	3.8880653877915	3.27369002306783	2.95972313325035	3.52885792240731	3.24992992562491	3.06003411209649	3.34081466237816	3.24056229986874	3.28939358331248	3.2284995028041	3.34624298721979	3.43971100917187	3.37164818320077
TMEM51	5.28107955273228	5.50002686840635	4.75084772807352	5.27882452867309	5.05484546906438	5.03638318113498	5.01142657683384	5.47763404753987	5.3121394104461	5.30878636478933	5.32952631453769	5.50380378502684	4.4725987418728	5.69973057906858	5.4079161110323	5.63529707181827	4.74173332981957	5.20308421553837	5.56357575913368	5.39402399969123
CAMTA1	5.84857618860721	5.9475081981951	6.05842938946436	5.93717605731067	5.98353238308755	5.89557079027574	6.14909364012034	5.90818154620247	5.81981723917007	6.15398688384874	5.88708199865512	5.75792876941376	5.96630047182406	6.08771184837478	5.99961493682988	5.75236258247013	5.90674006948123	6.25740453288799	5.93292515670871	5.95536493360586
LGALS4	4.81586624628043	5.09517287824004	4.90878268458677	4.92683848242191	4.78337139680262	4.8534116813091	4.91884052832149	4.76044667441976	5.01456478617496	4.90657946715892	4.57260370076484	5.04039880629179	5.01746883618944	4.86547293540315	4.94143156685158	5.34984980490518	4.61863426352656	5.09768834505695	4.76543142942956	4.93895378883686
LRRC34	3.64870632523223	3.51763863932064	3.72470383943824	3.96977231742276	3.76021154364418	3.72761319344051	3.53360911720053	3.45913435541319	3.75681330398319	3.77510675081737	3.61700354714335	3.4060265421965	3.84405950456835	3.78469769073732	3.49610983042013	3.44787998768277	3.60005043046263	3.72230102295779	3.71692924163541	3.67340066777401
PAH	2.35856098667628	2.90922161019896	2.23272725415876	2.69475797499386	2.52115758869872	2.57123556795611	3.02342771384342	2.64442569735688	2.45242931104543	2.40998746956045	2.69278261213029	2.48533728728227	2.55211373534532	2.92852360515332	2.57133758357092	2.73663325337418	2.59559154608942	2.72520118575371	2.55262915252283	2.31198926507723
SPATA5L1	5.33693981920966	5.81493588489725	5.67717986056172	5.62754922220852	5.49077840998051	5.44826567914869	5.40758285605675	5.31327030628337	5.41452604142368	5.52377003189139	5.4131017037533	5.19849525794048	5.21220915584693	5.33113505790345	5.54321966506255	5.67695951286779	5.13138109449288	5.26943758350163	5.67220705319478	5.68918305303633
GATM	7.09203648270385	6.68307381940043	6.89613758069263	6.99786556547148	7.17690403560738	7.08368098092054	7.92482433237606	6.98585731470394	7.29980695371886	7.27828816955475	6.97000278975151	7.05243418589674	6.9544680336333	7.12740342801235	7.32228857803431	6.7725680321659	7.42680924434747	7.19329157176815	6.75394636855022	7.50035638129119
SYCE1	2.71528013534511	2.88327766234758	3.02188284595187	3.11923864778584	2.91726735383515	2.55571353632279	2.90815982087163	2.77310979701419	2.5320043244271	3.01356231380189	2.89300243617548	2.61013113301269	2.78070425776253	2.96583824959019	2.55901987580127	2.74334869279199	2.78125419917931	2.99486938412167	2.90847955791613	2.90561040247418
RASGRP4	5.27166803338007	4.94721137494568	4.82559440557455	4.76576498776739	4.7918149228934	5.02981935114558	4.81022614978968	4.86179682372457	5.16181522565773	4.88308651643016	5.31458322852693	4.85053937041545	4.69823214816695	5.0608271818908	4.83566913014305	4.93898617425932	4.913851116389	4.7943113981688	5.08243434271691	4.79940309498023
NHLH1	3.79558643705564	4.05892872959198	3.39276524648998	3.82762981560311	3.61359377612712	3.55670256668552	3.77370694679053	3.95550136335769	3.89517738475296	4.02425474327283	3.68718674208857	3.85313171691726	3.65190671791938	3.65572010264111	3.72252007374887	3.91499563287485	3.05672508723313	3.76862243321791	3.76284236233025	3.42859367046508
SLFNL1	3.23489571935845	3.14864464983379	3.04638306139195	3.00284132634676	3.04351107807784	2.82471398896628	2.77835203475261	3.15695805010211	2.95169464616214	2.85465281508588	2.66563037471052	3.50106385763274	2.89465469488935	2.86295892587669	3.23990972005769	3.32497222079446	3.47742083979742	3.03635062132674	2.89197172435276	3.37365691253963
BCL2	6.52990453381492	6.23969112195718	6.53879308453599	6.79303085798865	6.6706057743027	6.89573037730324	6.84141782932362	6.32068080256063	6.03406444421184	6.95688043564374	6.48503631597999	6.73482185564493	6.82462811883287	6.45017955173641	6.36462589856681	6.60711457292663	6.78366500721454	6.76040140264289	6.27551071358696	7.07227693667538
RHNO1	3.88227932283515	3.70911555386202	2.9997336992393	3.90483178739928	3.76859120754248	4.39768464183422	3.91229403465734	3.69675946298512	3.79794151378462	3.99966755271038	4.41582117736932	3.45655041085747	3.5050345591262	3.9978949012645	3.9622607662254	3.59611736753527	4.14199707871852	3.51061508156985	3.75568182876411	4.53425264361454
CTPS1	5.79498627266808	6.4264903264823	6.01287368810375	6.33453459816518	6.0618844529444	6.04163926498114	5.4579126725562	6.09788637986586	5.91096291146807	5.77808898516322	6.25340913809425	5.60643424072898	6.22780930546239	6.56852681004914	6.23174903898083	6.76359765018543	5.77500343890151	6.02582391244334	6.52719849113925	6.29296227081685
UTF1	4.20810731352903	4.21445036781844	3.95612915144188	4.15130138409751	4.22307528596308	4.14546079195653	4.37511692583132	4.16967941967608	4.22146923201803	4.18131621675874	4.42160528854526	4.27026324576387	4.1279927316869	4.17531003042012	4.10759287597038	4.14456948052984	3.8693623290486	4.14515180716127	4.31707608304819	4.15389345436089
KNDC1	3.94181468280995	4.18416508118039	3.49423699231358	3.28611218483447	4.01315677739615	3.62470397589028	3.86824977901878	3.66499012259206	3.95458116572707	3.32969544083362	3.59548103941649	3.8823113642879	3.06445061708221	3.70994945408784	3.41536093209255	3.50628312835483	3.57253323953067	3.48548834626242	3.5274626654823	3.69170096209749
WDR87	2.65304013399974	2.48514516102223	2.13413461061401	2.11466680384754	2.02145173719199	2.1333722597579	2.18234888784655	2.25404399999185	2.38964077737722	2.28120254910475	2.11815552823477	2.00681352420543	2.20688993602843	2.24994279351439	2.50820946547778	2.28202806190269	2.1146327946472	2.1240886646201	2.06050713622134	2.42964082723892
METTL18	5.67526421367217	5.34696076206599	5.69128660613844	5.54604009461258	5.64621923502639	5.37772951215047	5.73180126489731	5.54878665877177	5.18690522630384	5.50971964740744	5.79659082897488	5.96452818490846	5.64839340945469	5.75004310585514	5.07511306021718	5.2821335228951	5.15713997219054	5.56761899889554	5.6165499837288	5.52929790137656
CFAP46	3.65507420090732	3.36991876786038	3.5541897684704	3.50872809613967	3.55932669036568	3.67098900188557	3.33997457077138	3.64296263069519	3.52820623209322	3.64022331276739	3.5010057167322	3.28395685010975	3.61065773701448	3.55656089555134	3.73386751015028	3.48648822774537	3.49546103912515	3.62237516641816	3.43303624721709	3.38123083135688
COL8A2	5.56318009553482	5.18276198819632	5.5391134967124	5.24182654863663	5.57715989842089	5.59953946467574	5.26530336048347	4.68073169926776	5.20748518204227	5.30841920894125	5.56199200812763	5.03383368427721	5.64966412696087	5.61628012522497	5.34145817280598	5.25241915472495	5.02209287145329	5.2865454364445	4.99342030113552	5.0156975409941
PWWP2B	4.41527676060838	4.44222797929771	4.47357698374032	4.00654337544092	4.43894524376333	4.72700193706712	4.50591851018373	4.37906950391835	4.24603648879001	4.36191641554115	4.76236061028373	4.66875481065575	4.70147913000494	4.49415745839698	4.46144200616794	4.59019468859821	4.12343447411447	4.57430196691506	4.23028414967055	4.15936589529545
PCDHB1	3.06361774049443	2.74777067884387	2.66512058745362	2.66966388859937	2.74427347929209	2.83987157875422	2.75062195815535	3.0128104148623	2.79407693103473	2.71680178722702	2.4596034749517	2.46746536661044	2.59769394615305	2.54284405274886	2.93115514617293	2.56230468869359	2.59213242883126	2.96351484202877	2.75149674139298	2.68064469433603
ZNF540	3.87513294425555	3.76409293586803	3.64792863132964	3.32791366219493	3.9412250336995	3.57467003705167	3.72545378763043	3.64374154599515	3.65264784435382	3.92998506332017	3.5342213456953	4.05241272453845	3.75499857855965	3.58204617444103	3.31685421021914	3.12159148766693	4.12361359757006	4.17674011953858	3.65192884654529	3.32065203302641
ANGPTL7	3.67359553727516	3.40158511350998	4.24290758418685	5.84139907112898	4.19414041201605	4.47404850405646	4.70415808172844	4.20354550399472	5.3187627730915	4.32886073482165	4.42323771163719	4.48460251620598	5.23724083209912	6.33550000871161	4.3124116743392	3.68110704112629	4.49917967219181	5.12560298308303	4.25088840613955	5.25114342985649
FBXL14	5.45504645508719	5.02274173556791	5.09886955631595	5.46480559274625	5.35103412764756	5.43435060039784	5.50652010360119	5.1608578525485	5.17538889448377	5.42847113241918	5.15309023898257	4.97560085737898	5.59102027525575	5.15951311305269	5.25055336600722	5.33891319458955	5.17207502716989	5.70960826152151	5.48564384846275	5.48595508400436
EXOSC10	8.70841318993586	8.7962185797345	8.83835776490439	8.71248985669165	8.84099311732655	8.82933639125288	8.69627452919685	8.77471180609385	8.75606380833244	8.7550930492607	8.58642168270756	8.82959149988388	8.79835542372695	8.86676440266543	8.89621705255172	9.03704720455206	8.65211582538917	8.76290558614803	8.80652535539245	8.66007929899467
ZNF570	5.48087294433855	4.97920031108737	5.32653727318552	5.59681898457786	5.43972295310193	5.49913222395872	5.63002083035939	5.41228310450013	5.24342422445058	5.58072154763909	5.41731586569715	5.48792578547863	6.07201063911186	5.50097066004338	5.02220001401125	5.18587405383927	5.73282585783656	5.70261098701662	5.22083174809319	5.42548344202721
NINJ2	5.02504730448797	4.74484683739142	4.659514703284	4.94638881370517	4.84944801691787	4.97788534888317	4.58216308696736	4.57186992948662	5.01600964481212	4.68808489142465	5.13861521364789	4.90006989966335	4.99676487767921	4.75133129290094	4.92994960719854	4.4487688431407	4.39327069798341	4.97036354950886	4.91111772771143	5.01876839151517
MLLT3	6.51485501481054	6.38120376294764	6.48046377019761	6.3708548470646	6.6858463559107	6.13793218679451	6.65104987411461	6.41722890292576	6.46880468672204	6.57017624565248	6.26999889285702	6.5518507151768	6.09507573837179	6.06544376276001	6.44118087781185	6.01431248324441	6.97296279298726	6.58097014789189	6.05086312123264	6.81774366819951
FAM90A1	2.61093035820771	3.03949445691666	2.74663547112996	2.66037958430042	2.4520910258184	2.56498333370496	2.58666295269036	2.52274387379809	3.25343902905782	3.00939138788776	2.46902538770534	2.39814841518257	2.43075147270013	2.74884392010971	3.25864028701684	2.89128301280893	2.44766011374291	3.0651133958676	2.4703022572104	3.18591735535221
RRM2	6.4796375940429	7.07709821474742	6.89678185751415	6.85273106877211	5.73757250493978	6.80859395467728	6.45774836909469	6.92516957092956	6.73801404208268	6.84594960766474	7.27206672379147	5.95891861278072	6.26136129741643	6.87328870851501	6.87078002110281	6.98620672877604	5.97659639608559	6.31081801908584	6.87981134060639	6.93921084309293
TRAPPC12	5.78360778098059	5.68502904328416	5.75279940537001	5.93463848253732	5.9470595773153	5.73867775535121	6.14709507094012	5.60525576080333	5.79054705707756	5.9289410259956	5.44950315916965	6.02652972484067	5.91603809613846	5.6348179915404	5.71259193641546	6.02960194166551	6.13036057995604	5.79481450806099	5.97405697151457	5.90116551834282
IFNB1	2.62644937224614	2.36402053590554	2.61005391567139	2.57976519910867	2.4817956891528	2.70225776624851	2.6643313454788	2.33115072373984	2.66603461126574	2.44727631203933	2.64534606104878	2.4982237456764	2.51439156228535	2.6139191029857	2.54343358250072	2.5529448679509	2.34275383182579	2.53695475606376	2.66645217876362	2.56770589925593
RPS21	5.38128801678238	5.22986498031271	5.29675041704543	5.55559856715339	5.26147490720127	5.08168520471296	5.58750233069146	5.2185952872432	5.14901333793082	4.94251350037357	5.07380365550886	4.88258557921331	5.20051533876764	5.44711838292998	5.18534074836015	5.09068153804447	5.10577246479533	5.18278051104133	5.24813710815144	5.45660726122948
C3AR1	3.70929703478253	3.97549488095938	3.2067526801476	3.11279933181615	3.36910177018914	3.52867182128249	3.00487503893886	3.25738214696238	3.6094904036244	3.42858974684817	4.26276638722757	3.71497384760267	3.47915728612433	3.43498806993264	3.81364412032084	3.50596628837473	3.29013032779188	3.08412640776611	3.68621732603473	3.76882950783016
MRM3	5.86530271112737	6.03450531629604	6.23251475344869	6.21217667128535	6.09917034928795	6.14414404924392	6.03389789565621	6.19021761399367	6.03615813326413	6.02085597586784	6.26864002954606	5.68117872134343	5.85148761183978	6.04002238364218	5.98319625342953	6.18618744212707	5.84352373971062	6.21905546423855	5.96952807980245	6.04577496238602
PTEN	5.98773579276929	6.40496234325711	6.49484520298705	6.41807526474389	6.47201446213277	5.68496740999167	6.18167910027852	6.29462817580449	6.30106751217744	6.24198873808987	6.04552731385013	6.50766355861053	6.22581536355144	6.43058119203327	5.92961686377363	6.31562184892634	6.56822963316405	6.33842405190286	6.27573296166701	6.33237742172261
RPS7	4.75478721418962	4.71549532432606	4.64897350740205	5.03477276694502	4.94628812409641	4.79917560616515	4.48385160633161	5.09770706816232	4.7311464973171	4.49476819107908	4.74165255962995	5.14440685363304	5.01285666471649	4.83540385456923	4.92730947818292	4.966154751624	5.19762626805429	4.80574026152764	5.03883059630926	4.74668114504134
PRND	4.72627728356749	4.21992168761272	4.37527184029904	4.34446249792949	4.23874450794859	4.1174812012811	3.77220569123562	4.8571655718343	4.18107493349547	3.91056432496257	3.72669009749054	4.00529262369989	3.8093180156512	3.91655598240936	3.67775862219155	3.81889935396348	3.55252300233543	3.54642940188849	4.30479585866997	4.05159626250257
RNASEH1	5.56500504176927	5.81227841288846	5.3954446394454	5.72326285682174	5.6011954800922	5.67330931248601	5.57236519854999	5.8676264616994	5.48125446100951	5.70072826586633	5.56894650215472	5.65419537148848	5.92684203267479	5.71071731213234	5.89079405321306	5.89391910354118	5.54088869650595	5.51545792037098	5.96437881506403	5.77161753600706
PRNP	9.74982645065255	9.68133286143917	9.68031665046412	9.59804334824754	9.69032771478017	9.59916666432022	9.40761218985471	9.57354007380551	9.5176993627648	9.46492880552002	9.77578273185587	9.30521946817447	9.95949972212534	9.58900686174667	9.66743563421783	9.50286956609085	9.2958015321585	9.57246926631188	9.85403422182477	9.31790837736938
KLF17	3.09845102871086	2.82866718224858	2.82812599824409	3.09302792814	2.65506564822637	2.88350448565293	2.92888282112687	2.90875838363672	2.7809186684588	2.81398564938056	2.70938561596941	2.64747698211151	3.1718542939196	3.06101585217106	2.85274035198647	3.1632576472447	2.73445495019784	2.95645621885923	3.04285306120336	2.92516336166602
ADRA1D	4.123809766306	4.53410133129013	4.33789670621892	4.04661272071889	4.12815492440705	4.42519630866073	4.19808173038205	4.89961754171698	4.34886074476653	4.04938966247355	3.96415246879805	4.04906319827728	4.35065683043036	4.19407974232908	4.32483736560111	3.81814953773822	4.09240271948691	4.10828016669244	4.24857312274456	4.24370407567646
FRMD5	3.38495015791872	3.4095105191473	3.23768410596521	3.00362620123016	3.33086826078872	3.36784906917669	3.42179011354573	3.35788864719499	3.18277481472361	3.45002636434847	3.18849390893196	3.41524938022842	3.59048076372576	3.13604384731133	3.27350655170003	3.29222036542301	3.27089835652772	3.18644719783126	3.00487709975215	3.07320597273718
AQP4	2.77700896401471	3.05436267356686	3.46032670531643	2.85626778344661	2.83610469181803	2.82914041138838	3.08069514687795	2.96902611547792	3.17508122413893	2.90561681790127	2.68935642946507	2.97411050814582	2.56700532416293	2.84137525326824	2.92624749709542	2.95216532432522	2.48692030176921	3.32339804296817	2.78613797791864	2.98416645980219
MIR31HG	3.55125979474138	3.93319727618674	3.23340829277513	3.47815046491069	3.15933562987496	6.04326708718673	2.84233627829196	4.86610428736449	3.94667307960154	3.2695689183393	3.45709739113993	5.02328757588742	5.08745923919998	5.41752708641508	4.74405387426118	4.75778128461743	4.56428225255913	4.1652964835341	5.74002239282261	2.50858092846835
CYP4F11	4.87924727955412	6.14580817407599	5.96807511559368	5.29713013664696	5.24183760255965	6.30055207483031	4.89677796862141	5.75277795222544	6.28843957807293	6.27424331150879	5.3335109789776	5.20174580171863	4.14497596932539	4.91888920069444	5.53506120233308	5.32596821722026	4.58254230360259	4.45541816670139	5.34038645327009	6.4381550736404
TLN2	4.99390535475091	4.80044892078839	5.02441124757598	5.21691284685747	4.96670040468917	4.85464016570139	4.89914197621297	4.55571755681387	4.75610597463075	4.8814475134474	5.19639242731184	4.6623852882304	5.28342407483194	4.93547570222386	4.54860956390479	4.79731486902716	4.87391913756168	5.25834504450436	4.74078635742952	4.95068677052312
LGALS9C	5.17755960155854	5.34081590549504	5.09907268112337	5.23644822501356	4.80209583567938	5.75353504958459	4.9371899169655	5.57021977888002	5.18754187733265	4.20559706679743	5.18031916947203	5.57242734491818	4.91514665285318	5.67558409331488	5.84703727830036	4.98219849858228	5.33733419174095	5.33113408404739	4.50376317593873	4.64601571141555
TVP23B	3.14397039472043	3.25126685518494	3.22552198985398	3.21266351005895	3.35070130270267	3.06914245708386	2.18433992185526	2.34577302790616	2.38974885753725	2.86610377778809	1.861047521354	2.4625072278032	2.22933042831211	2.4531526491288	3.28227617010699	3.67898045738981	3.00923080093503	3.14472615993523	2.54632430990282	2.52326233673695
FBXW10	3.51567285235758	3.71392398665197	3.07692991018818	3.59338910673744	3.25988853906484	3.70300289195038	3.49574341952375	4.19462217612415	3.53674331390595	3.56754298685593	3.66890541704713	3.34612503058663	4.18539485240027	3.94697932655221	4.03946506333545	3.64170828108486	3.38991715175477	3.37871134281775	3.64158905772668	3.30376740351396
OR10H3	2.58294064585112	2.80838407610835	2.48728734440998	2.57902148386102	2.79872080456823	2.23952839824905	2.22602850648181	3.05935393944527	2.43166421176511	2.19932383532849	2.47674271470189	2.28503806984677	2.59567136184069	2.64602192412345	2.55244685881472	2.5501375473064	2.68030304965371	2.3159132288689	2.0993872238627	2.39562078276798
ZNF217	7.97799679542309	7.78519551847544	7.66155903947036	7.80309129633348	7.68254853895417	7.72107367362215	7.6349492818188	7.78177623240357	7.91766597447355	7.71676643481158	7.74719627978421	7.76326832612902	7.68422859458903	7.75286613453172	7.98806568895054	7.67237186014074	7.52854094074955	7.45680013953513	7.99341094852867	8.1360405813508
OR10H2	2.83027321355893	2.91998058037095	2.75960119340635	3.00925445797785	2.74413541107394	2.6352225685881	2.80442247360135	2.93935521213868	2.83049462288923	2.94714402586141	2.92717545283832	2.84478259525968	3.42847050246841	2.72424233706517	2.84861337378904	2.57366774283779	2.88554491268981	2.81338523199132	2.81583393055093	2.61595286220946
OR52A5	2.18478919020044	2.55059745568769	2.45668103897624	2.21928375468423	2.69937722137713	2.25579202309584	2.43805355530907	2.40385613287757	2.33844331787808	2.22264789464839	2.47632495551609	2.26115805697566	2.40848393681097	2.43737861897702	2.44996803223209	2.36998900420435	2.40188491638415	2.43827320884219	2.28999454815974	2.34163108501828
SCG2	2.48614242910156	2.79695389365681	2.03692205363765	2.04952152393512	2.16423828076339	2.27633690708259	2.40324030124976	2.44152283816105	2.34238066676699	2.16573709519486	2.55083591380251	2.24197130977157	2.28998307543456	2.2682539446881	2.26723506508049	2.77369547125631	2.11734422004528	2.60476083887837	2.37309980600552	2.08526093640651
ATPAF2	5.46541191732446	5.29801186407002	5.40906276482279	5.22134879043292	5.19038018808483	5.38314889669957	5.33826128755264	5.24117103985089	5.29147775951119	5.24229279703895	5.61924936307146	5.15506754450923	5.08025066667589	5.25786366047326	5.4892951811302	5.57217040266436	5.11602437578603	5.24004968832088	5.47610529956719	5.40836016817131
CYP4F22	9.58154596502385	9.61468061911219	9.38558037538854	9.44708532175544	9.4439966767537	9.52614410851502	9.53700579024155	9.50000513996219	9.4278486987536	9.6994636686946	9.44705255405373	9.84827111539666	9.08066274779732	9.36588861700235	9.92956089090118	9.58930430719963	9.72815620272738	9.26754111098077	9.23648301599063	9.51982499510789
FOXB1	2.5901324676416	2.48717408490617	2.43770845878147	2.13665385301945	2.37884221924552	2.36254445996652	2.50275688192069	2.72526594991365	2.4867388839335	2.17484371858887	2.5366680397084	2.72499581085923	2.85757639164712	2.56895508406855	2.2193982813486	2.29109139948329	2.60622781028044	2.48770043958484	2.57607554934074	2.15852394129269
PPIH	6.43044590539559	6.327681515961	6.25513674453307	6.27344099809344	6.05900710467282	6.4131641340589	6.29525185735061	6.29393094456526	6.20281883390834	6.3687904150912	6.47301116002188	6.24993880271671	6.09770111095937	6.52574588916261	6.44749562493593	6.6443671635735	6.21306388491964	6.43863415659002	6.46012659215366	6.24492347353661
DRC3	4.39607549594286	4.04972493611302	4.36194895800571	4.13720569784667	4.07421368051403	4.03931296315104	4.12129186293036	4.00814109077672	4.27232639950107	4.0109725036497	3.6210117247283	4.33070860651495	4.2632289573448	4.23860594023496	4.0199882870256	4.00634349943938	4.13177498826375	4.27511977056151	3.97344980420113	4.21103733403914
